timestamp,pid,event
404,2221,free
405,2221,calloc
406,2221,free
407,2221,calloc
408,2221,free
409,2221,WriteFile
410,2221,NtWriteFile
411,2221,memcpy
412,2221,WriteFile
413,2221,NtWriteFile
414,2221,memcpy
415,2221,WriteFile
416,2221,NtWriteFile
417,2221,memcpy
418,2221,WriteFile
419,2221,NtWriteFile
420,2221,memcpy
421,2221,free
422,2221,calloc
423,2221,calloc
424,2221,free
425,2221,calloc
426,2221,free
427,2221,calloc
428,2221,free
429,2221,WriteFile
430,2221,NtWriteFile
431,2221,memcpy
432,2221,WriteFile
433,2221,NtWriteFile
434,2221,memcpy
435,2221,WriteFile
436,2221,NtWriteFile
437,2221,memcpy
438,2221,free
439,2221,calloc
440,2221,calloc
441,2221,free
442,2221,calloc
443,2221,free
444,2221,calloc
445,2221,free
446,2221,WriteFile
447,2221,NtWriteFile
448,2221,memcpy
449,2221,WriteFile
450,2221,NtWriteFile
451,2221,memcpy
452,2221,WriteFile
453,2221,NtWriteFile
454,2221,memcpy
455,2221,WriteFile
456,2221,NtWriteFile
457,2221,memcpy
458,2221,free
459,2221,calloc
460,2221,calloc
461,2221,free
462,2221,calloc
463,2221,free
464,2221,calloc
465,2221,free
466,2221,WriteFile
467,2221,NtWriteFile
468,2221,memcpy
469,2221,WriteFile
470,2221,NtWriteFile
471,2221,memcpy
472,2221,WriteFile
473,2221,NtWriteFile
474,2221,memcpy
475,2221,WriteFile
476,2221,NtWriteFile
477,2221,memcpy
478,2221,free
479,2221,calloc
480,2221,calloc
481,2221,free
482,2221,calloc
483,2221,free
484,2221,calloc
485,2221,free
486,2221,WriteFile
487,2221,NtWriteFile
488,2221,memcpy
489,2221,WriteFile
490,2221,NtWriteFile
491,2221,memcpy
492,2221,WriteFile
493,2221,NtWriteFile
494,2221,memcpy
495,2221,WriteFile
496,2221,NtWriteFile
497,2221,memcpy
498,2221,free
499,2221,calloc
